DateTime,Original Tweet,Processed Tweet
2013-01-29 14:46:49+00:00,From Liking to Leading: The Purposeful Application of Social Technology #ibmconnect http://lnkd.in/4kU2Rq,"['liking', 'leading', 'purposeful', 'application', 'social', 'technology', 'ibmconnect']"
2013-01-29 14:35:13+00:00,"Picciano says Cognos Consumer Insight now IBM Social Media Analytics; SaaS-based, Chinese sentiment, other new analytics goodies #IBMConnect","['piiano', 'say', 'cognos', 'consumer', 'insight', 'ibm', 'social', 'media', 'analytics', 'saasbased', 'chinese', 'sentiment', 'new', 'analytics', 'goody', 'ibmconnect']"
2013-01-29 14:30:05+00:00,@DTurnerBlogs absolutely. And solutions which harness #collectiveintel can bridge systems of record and systems of engagement #IBMConnect,"['absolutely', 'solution', 'harness', 'collectiveintel', 'bridge', 'system', 'record', 'system', 'engagement', 'ibmconnect']"
2013-01-28 15:30:53+00:00,"@techguerilla @sandy_carter fair point, Matt :)","['fair', 'point', 'matt']"
2013-01-28 15:22:46+00:00,"@JSussin hey, be happy you're there...snowing in NY :P","['hey', 'happy', 'youre', 'theresnowing', 'ny', 'p']"
2013-01-28 15:19:01+00:00,@techguerilla @sandy_carter or incentivized appropriately #gamification,"['incentivized', 'appropriately', 'gamification']"
2013-01-28 14:41:59+00:00,Rudy Karsan of @Kenexa puts #collectiveintel on center stage at #IBMConnect OGS - ##IBMConnect live on http://livestream.com/ibmsoftware,"['rudy', 'karsan', 'puts', 'collectiveintel', 'center', 'stage', 'ibmconnect', 'ogs', 'ibmconnect', 'live']"
2013-01-25 17:57:50+00:00,"From Inside Out, Speed Your Company's Social Transformation - Forbes http://onforb.es/WTqEWi via @ethanmcc #socbiz #collectiveintel #FoW","['inside', 'speed', 'companys', 'social', 'transformation', 'forbes', 'via', 'socbiz', 'collectiveintel', 'fow']"
2013-01-18 15:51:20+00:00,Official list of Innovation Lab demos @IBMConnect http://wp.me/p13vSu-vy via @marie_wallace #socbiz #smarterworkforce #socialanalytics,"['official', 'list', 'innovation', 'lab', 'demo', 'via', 'socbiz', 'smarterworkforce', 'socialanalytics']"
2013-01-16 17:39:01+00:00,"Is Cognitive Computing the Next Disruptive Technology? - AAPL, IBM, NUAN - Foolish Blogging Network http://beta.fool.com/shwetadubey/2013/01/07/cognitive-computing-next-disruptive-technology/20111/?logvisit=y&amp;published=2013-01-07&amp;source=eptcnnlnk0000001","['cognitive', 'computing', 'next', 'disruptive', 'technology', 'aapl', 'ibm', 'nuan', 'foolish', 'blogging', 'network']"
2013-01-16 17:29:49+00:00,"Is Cognitive Computing the Next Disruptive Technology? - AAPL, IBM, NUAN - Foolish Blogging Network: http://beta.fool.com/shwetadubey/2013/01/07/cognitive-computing-next-disruptive-technology/20111/?logvisit=y&amp;published=2013-01-07&amp;source=eptcnnlnk0000001#.UPbjKGEY4ko.twitter via @themotleyfool","['cognitive', 'computing', 'next', 'disruptive', 'technology', 'aapl', 'ibm', 'nuan', 'foolish', 'blogging', 'network', 'via']"
2013-01-10 16:48:58+00:00,A Picture Explains a Lot of Data http://lnkd.in/W58fP3,"['picture', 'explains', 'lot', 'data']"
2013-01-07 17:08:50+00:00,"How Crowdsourcing Will Affect HR in 2013 » Employee Engagement, Recognition and Reward Commentary | Globoforce Blog http://www.globoforce.com/gfblog/2013/how-crowdsourcing-will-affect-hr-in-2013/#.UOsBFV-f3UM.twitter","['crowdsourcing', 'affect', 'hr', '»', 'employee', 'engagement', 'recognition', 'reward', 'commentary', 'globoforce', 'blog']"
2012-12-20 21:58:20+00:00,"Social Business in 2013: A Challenge, An Opportunity, A Commitment http://lnkd.in/iTsw58","['social', 'business', 'challenge', 'opportunity', 'commitment']"
2012-12-05 20:59:30+00:00,"@webtechman cancelable biometrics - unique, morphed version of your fingerprint for each account, easily replaced if compromised","['cancelable', 'biometrics', 'unique', 'morphed', 'version', 'fingerprint', 'aount', 'easily', 'replace', 'compromise']"
2012-12-05 20:55:19+00:00,RT @swg71: Deciding to pay your 401K match at end of year if employed on 12/15 is first step to dropping 401K match altogether… uh oh.,"['deciding', 'pay', 'k', 'match', 'end', 'year', 'employ', 'first', 'step', 'drop', 'k', 'match', 'altogether', '…', 'uh', 'oh']"
2012-11-21 00:27:46+00:00,RT @jennifertaylor: #IBM announces the world’s grandest simulation of a brain. http://nyr.kr/107naEB #cognitivecomputing,"['ibm', 'announce', 'world', '’', 'grand', 'simulation', 'brain', 'cognitivecomputing']"
2012-11-20 18:04:34+00:00,Crowds Are This Election’s Real Winners http://lnkd.in/32fXvf,"['crowds', 'election', '’', 'real', 'winners']"
2012-11-12 19:40:56+00:00,@elsua btw I like @mich8elwu's #predictionmarket (sort of) example. My 'trading' behavior could influence other traders (but not outcome),"['btw', 'like', 'predictionmarket', 'sort', 'example', 'trading', 'behavior', 'could', 'influence', 'trader', 'outcome']"
2012-11-12 19:26:02+00:00,"@elsua @collinstw @capster9 @mich8elwu well, people are motivated by different things...guess that's part of what makes gamification tricky","['well', 'people', 'motivate', 'different', 'thingsguess', 'thats', 'part', 'make', 'gamification', 'tricky']"
2012-11-12 19:20:34+00:00,RT @Anders_Quitzau: Entering into the Future of Social Business http://asmarterplanet.com/blog/2012/11/20784.html#.UKFK4hM02Ww.twitter #socbiz #FoW @markfidelman,"['entering', 'future', 'social', 'business', 'socbiz', 'fow']"
2012-11-12 19:18:27+00:00,@elsua @collinstw @capster9 @mich8elwu could u detect when user gaming the system? What about adding validation/explicit input from others?,"['could', 'u', 'detect', 'user', 'game', 'system', 'add', 'validationexplicit', 'input', 'others']"
2012-11-12 18:58:36+00:00,"@PeerIndex re PeerPerks, everything is either closed or I'm not eligible. C'mon, I know you can do better than this","['peerperks', 'everything', 'either', 'closed', 'im', 'eligible', 'cmon', 'know', 'good']"
2012-11-12 15:03:23+00:00,New Research: How Employee Engagement Hits the Bottom Line http://lnkd.in/fndKhZ,"['new', 'research', 'employee', 'engagement', 'hits', 'bottom', 'line']"
2012-11-09 15:39:40+00:00,RT @IBM: New Social Business study from the IBM Institute for Business Value: http://ibm.co/SVdWZJ #socbiz #FoW #IBV,"['new', 'social', 'business', 'study', 'ibm', 'institute', 'business', 'value', 'socbiz', 'fow', 'ibv']"
2012-11-07 15:41:56+00:00,Cultural Impact of Social Networking in Defining the Workplace of the Future http://lnkd.in/RMfy-n,"['cultural', 'impact', 'social', 'networking', 'defining', 'workplace', 'future']"
2012-10-25 17:52:10+00:00,"definitely need ideation, idea refinement & assoc. game mechanics in social activity stream, flow of work #yamspigit #socbiz #gamification","['definitely', 'need', 'ideation', 'idea', 'refinement', 'assoc', 'game', 'mechanic', 'social', 'activity', 'stream', 'flow', 'work', 'yamspigit', 'socbiz', 'gamification']"
2012-10-24 20:04:45+00:00,"@AngiesList Provider (w/ straight A reviews) doesn't respond to RFQ or voicemail...I won't waste more time/energy, but wow; biz must be good","['provider', 'w', 'straight', 'review', 'doesnt', 'respond', 'rfq', 'voicemaili', 'wont', 'waste', 'timeenergy', 'wow', 'biz', 'must', 'good']"
2012-10-23 15:48:34+00:00,"IBM Watson Finally Graduates Medical School http://twb.io/T7RBn2 via @InformationWeek &gt;&gt; yeah, finally","['ibm', 'watson', 'finally', 'graduates', 'medical', 'school', 'via', 'gtgt', 'yeah', 'finally']"
2012-10-22 03:00:12+00:00,"Interview w/ @Badgeville CEO @kduggan ""The psychological game changer"" http://www.dmnews.com/the-psychological-game-changer/article/264284/ via @AdenaDeMonte #gamification #socbiz","['interview', 'w', 'ceo', 'psychological', 'game', 'changer', 'via', 'gamification', 'socbiz']"
2012-10-22 02:33:40+00:00,"Gevo, Syntroleum Vying for Military Biofuel Supply Deals http://bloom.bg/VdgqQu via @BloombergNews #SZYM #algae","['gevo', 'syntroleum', 'vying', 'military', 'biofuel', 'supply', 'deals', 'via', 'szym', 'algae']"
2012-10-21 01:57:07+00:00,Mendocino Zin +1 http://instagr.am/p/RBtTmlmBm3/,"['mendocino', 'zin']"
2012-10-20 20:57:29+00:00,"@elsua a good indicator to take a break, Luis…it’s Saturday y’know #unplug","['good', 'indicator', 'take', 'break', 'luis', '…', '’', 'saturday', '’', 'know', 'unplug']"
2012-10-19 18:29:03+00:00,"Big Data Analytics and Social Business, an E-book by @rawn http://lnkd.in/zzAGjW","['big', 'data', 'analytics', 'social', 'business', 'ebook']"
2012-10-18 01:32:06+00:00,"@kduggan great meeting you, Kris...enjoyed #engage2012","['great', 'meeting', 'krisenjoyed', 'engage']"
2012-10-17 20:07:59+00:00,Game on http://instagr.am/p/Q5XDz4GBjZ/,['game']
2012-10-17 16:46:00+00:00,ePrize Passbook Integration Helps Marketers Reward Customers On the Go http://www.cmswire.com/cms/customer-experience/eprize-passbook-integration-helps-marketers-reward-customers-on-the-go-017834.php via @cmswire,"['eprize', 'passbook', 'integration', 'helps', 'marketers', 'reward', 'customers', 'go', 'via']"
2012-10-17 15:02:25+00:00,"@elsua I think there's some overlap but fair point; can't curate what's still implicit knowledge and therefore not yet shared, discoverable","['think', 'theres', 'overlap', 'fair', 'point', 'cant', 'curate', 'whats', 'still', 'implicit', 'knowledge', 'therefore', 'yet', 'share', 'discoverable']"
2012-10-17 14:46:25+00:00,@elsua @jeffhester My #KM vision? Dynamic and contextual collective intelligence #socbiz,"['km', 'vision', 'dynamic', 'contextual', 'collective', 'intelligence', 'socbiz']"
2012-10-17 14:41:32+00:00,@elsua so maybe they should call it KC (knowledge curation) instead :),"['maybe', 'call', 'kc', 'knowledge', 'curation', 'instead']"
2012-10-15 18:52:30+00:00,Why the President Is Still a Heavy Favorite on the Prediction Markets http://www.pbs.org/newshour/businessdesk/2012/10/why-the-president-is-still-a-h.html,"['president', 'still', 'heavy', 'favorite', 'prediction', 'markets']"
2012-10-15 02:57:20+00:00,Workday Shares Soar in Biggest Tech IPO Since Facebook | Wired Business | http://Wired.com http://www.wired.com/business/2012/10/workday-ipo-debut/,"['workday', 'shares', 'soar', 'biggest', 'tech', 'ipo', 'since', 'facebook', 'wired', 'business']"
2012-10-15 02:24:21+00:00,@pieroleo right - 'systems of people' in 2012 GTO,"['right', 'system', 'people', 'gto']"
2012-10-12 22:57:49+00:00,"SAP Moves Social Tools Out Of The Silo And Into Business Apps http://techcrunch.com/2012/09/27/cracking-the-nut-with-jam-sap-moves-social-tools-out-of-the-silo-and-into-business-apps/ &gt;&gt; agree, social is layer not destination @SameerPatel","['sap', 'moves', 'social', 'tools', 'silo', 'business', 'apps', 'gtgt', 'agree', 'social', 'layer', 'destination']"
2012-10-12 19:57:09+00:00,Q: How do you prevent an Apple TV remote from controlling a MacBook or iMac? A bit surprised it does this by default,"['q', 'prevent', 'apple', 'tv', 'remote', 'control', 'macbook', 'imac', 'bit', 'surprise', 'default']"
2012-10-10 23:24:54+00:00,Could Taskbox Change the Way You Use Email?: http://www.lockergnome.com/ios/2012/10/10/could-taskbox-change-the-way-you-use-email/,"['could', 'taskbox', 'change', 'way', 'use', 'email']"
2012-10-05 14:23:00+00:00,"@popmoney can you explain why it takes several bus. days for money to be received in bank acct? Should be same day, if not immediate","['explain', 'take', 'several', 'bus', 'day', 'money', 'receive', 'bank', 'day', 'immediate']"
2012-10-03 20:55:55+00:00,Badgeville Announces Engage New York City Tour on October 17 http://prn.to/UFZYYt #gamification #socbiz,"['badgeville', 'announces', 'engage', 'new', 'york', 'city', 'tour', 'october', 'gamification', 'socbiz']"
2012-10-03 13:59:15+00:00,"I.B.M. Chief on Watson, Cognitive Computing and Her Tenure http://nyti.ms/O3pNU8","['ibm', 'chief', 'watson', 'cognitive', 'computing', 'tenure']"
2012-09-21 14:58:34+00:00,#socbiz #FoW http://bit.ly/P5x82y,"['socbiz', 'fow']"
2012-09-20 20:35:49+00:00,"Predicting Customers' (Unedited) Behavior - HBR http://j.mp/P2CrzO via @jmsidhu &gt; great post abt #bigdata output, benefits #MIT #analytics","['predicting', 'customers', 'unedited', 'behavior', 'hbr', 'via', 'gt', 'great', 'post', 'abt', 'bigdata', 'output', 'benefit', 'mit', 'analytics']"
2012-09-19 01:30:55+00:00,Google buys social ad startup Wildfire Interactive http://www.bizjournals.com/sanjose/news/2012/07/31/google-buys-social-ad-startup-wildfire.html?ana=twt,"['google', 'buy', 'social', 'ad', 'startup', 'wildfire', 'interactive']"
2012-09-19 01:27:24+00:00,RT @badgeville: Salesforce adds native support for Badgeville's gamification platform http://www.bizjournals.com/sanjose/blog/2012/09/salesforce-adds-native-support-for.html?ana=twt via @svbizjournal,"['salesforce', 'add', 'native', 'support', 'badgevilles', 'gamification', 'platform', 'via']"
2012-09-19 01:18:17+00:00,Twitter’s iPad App Update Provokes a Backlash http://lnkd.in/XT9S2z,"['twitter', '’', 'ipad', 'app', 'update', 'provokes', 'backlash']"
2012-09-18 14:55:54+00:00,Congrats to Spigit and Crowdcast...great news http://www.marketwire.com/press-release/spigit-leads-in-social-innovation-20-with-crowdcast-acquisition-1702730.htm #socbiz #collectiveintel #innovation #FoW,"['congrats', 'spigit', 'crowdcastgreat', 'news', 'socbiz', 'collectiveintel', 'innovation', 'fow']"
2012-09-18 01:25:40+00:00,How Disney built a big data platform on a startup budget http://gigaom.com/data/how-disney-built-a-big-data-platform-on-a-startup-budget/,"['disney', 'build', 'big', 'data', 'platform', 'startup', 'budget']"
2012-09-17 03:21:51+00:00,Investors Are Salivating Over Zuckerberg's Plans For Search. Here's Why http://techcrunch.com/2012/09/16/faceboogle/ via @techcrunch,"['investors', 'salivating', 'zuckerbergs', 'plans', 'search', 'heres', 'via']"
2012-09-15 15:31:19+00:00,"Primerica Picks IBM Connections, Hearsay Social Platforms - The BrainYard - InformationWeek http://www.informationweek.com/thebrainyard/news/social_networking_private_platforms/240007313#.UFSfKBmpYCc.twitter #socbiz","['primerica', 'picks', 'ibm', 'connections', 'hearsay', 'social', 'platforms', 'brainyard', 'informationweek', 'socbiz']"
2012-09-15 15:17:00+00:00,"RT @startuptechguy: #startup interview with #NewYork startup @marqueed, see what they're all about here: http://flpbd.it/lmiWp #design","['startup', 'interview', 'newyork', 'startup', 'see', 'theyre', 'design']"
2012-09-14 02:25:33+00:00,"Words with friends: Collins Dictionary now crowdsourcing new words, like Tebowing and chummeling http://venturebeat.com/2012/08/01/collins-dictionary-now-crowdsourcing-new-words-like-tebowing-and-chummeling/","['words', 'friend', 'collins', 'dictionary', 'crowdsourcing', 'new', 'word', 'like', 'tebowing', 'chummeling']"
2012-09-14 01:38:34+00:00,Why Good Design Is Finally A Bottom Line Investment http://www.fastcodesign.com/node/1670679,"['good', 'design', 'finally', 'bottom', 'line', 'investment']"
2012-09-14 01:03:36+00:00,@viegasf #Ripples #dataviz #IBM #Design http://lnkd.in/_UQz-f,"['ripples', 'dataviz', 'ibm', 'design']"
2012-09-13 19:05:31+00:00,"@KWStockman sure, should be same as shortened url Luanne gave, try this -&gt; http://ibm.biz/Bdxjrm","['sure', 'shortened', 'url', 'luanne', 'give', 'try', 'gt']"
2012-09-13 18:30:39+00:00,"@LuannePavco @KWStockman missed chat. we only covered explicit contributions in #CI paper but all 'human sensor' data should be in mix, sure","['miss', 'chat', 'cover', 'explicit', 'contribution', 'ci', 'paper', 'human', 'sensor', 'data', 'mix', 'sure']"
2012-09-13 16:35:49+00:00,"@CourtReagan :) if you want to carry them all, sure. The metric seems wrong...16 oz w/ no ice is prob more soda than 24 oz w/ ice, right?","['want', 'carry', 'sure', 'metric', 'seem', 'wrong', 'oz', 'w', 'ice', 'prob', 'soda', 'oz', 'w', 'ice', 'right']"
2012-09-13 15:17:34+00:00,Predictive text was better on Gingerbread than ICS...what gives? is this fixed in JellyBean? #android #Razr #VZW,"['predictive', 'text', 'good', 'gingerbread', 'icswhat', 'give', 'fix', 'jellybean', 'android', 'razr', 'vzw']"
2012-09-12 21:04:43+00:00,Being a (P)individual: Defining Success on Pinterest http://www.edelmandigital.com/2012/09/12/pindividual-defining-success-on-pinterest/,"['pindividual', 'defining', 'suess', 'pinterest']"
2012-09-12 18:52:34+00:00,Prediction: I'm still going to hate iTunes,"['prediction', 'im', 'still', 'go', 'hate', 'itunes']"
2012-09-12 18:39:57+00:00,@Pogue I'm sure they'll sound great...to those who actually think the current ones are any good,"['im', 'sure', 'theyll', 'sound', 'greatto', 'actually', 'think', 'current', 'one', 'good']"
2012-09-12 17:54:17+00:00,Live iPhone 5 launch coverage – gdgt live http://live.gdgt.com/live-iphone-5-launch-coverage/,"['live', 'iphone', 'launch', 'coverage', '–', 'gdgt', 'live']"
2012-09-12 15:58:14+00:00,Hacking Work - Forbes http://lnkd.in/HwPDNn,"['hacking', 'work', 'forbes']"
2012-09-12 15:02:46+00:00,"@davegray @ccrummey @elsua exactly...email, instead, contributes to enterprise amnesia #sbs2012 #socbiz","['exactlyemail', 'instead', 'contribute', 'enterprise', 'amnesia', 'sb', 'socbiz']"
2012-09-11 18:30:46+00:00,@tobyd @AntDeRosa I watched the moment of silence on NBC at 8:45am ET today...were there multiple moments of silence?,"['watch', 'moment', 'silence', 'nbc', 'et', 'todaywere', 'multiple', 'moment', 'silence']"
2012-09-11 14:45:27+00:00,Undrip Takes All The Nonsense Out Of Your Social Feeds | TechCrunch http://lnkd.in/KFUUpP,"['undrip', 'takes', 'nonsense', 'social', 'feeds', 'techcrunch']"
2012-09-07 03:43:42+00:00,"IBM Interactive Unveils New Services for CMOs, CIOs - IT Infrastructure - News & Reviews http://www.eweek.com/c/a/IT-Infrastructure/IBM-Interactive-Unveils-New-Services-for-CMOs-CIOs-216014/","['ibm', 'interactive', 'unveils', 'new', 'services', 'cmos', 'cios', 'infrastructure', 'news', 'reviews']"
2012-09-07 03:16:00+00:00,"IBM Interactive Unveils New Services for CMOs, CIOs - IT Infrastructure - News & Reviews http://lnkd.in/A3cSmi","['ibm', 'interactive', 'unveils', 'new', 'services', 'cmos', 'cios', 'infrastructure', 'news', 'reviews']"
2012-09-06 21:29:59+00:00,"If You Want Customers To Fork Over Private Data, Give Them Something... http://bit.ly/QotdA2","['want', 'customers', 'fork', 'private', 'data', 'give', 'something']"
2012-09-06 19:16:50+00:00,"Bubble Deflated, Social Media Will Now Change the World - Forbes http://www.forbes.com/sites/chunkamui/2012/08/22/bubble-deflated-social-media-will-now-change-the-world/","['bubble', 'deflated', 'social', 'media', 'change', 'world', 'forbes']"
2012-09-06 18:28:06+00:00,"Hootsuite CEO: We’re Buying Seesmic For The Users, Not The Tech [Interview] | TechCrunch http://lnkd.in/kK8_mg","['hootsuite', 'ceo', '’', 'buying', 'seesmic', 'users', 'tech', 'interview', 'techcrunch']"
2012-09-06 14:15:20+00:00,The World's Most Innovative Companies - Forbes http://lnkd.in/TpNVCT,"['worlds', 'innovative', 'companies', 'forbes']"
2012-09-04 19:28:05+00:00,Back-To-School Lesson: How Showrooming Could Save Brick-And-Mortar... http://onforb.es/TiTW26,"['backtoschool', 'lesson', 'showrooming', 'could', 'save', 'brickandmortar']"
2012-09-04 17:04:45+00:00,Apple Confirms: It's the iPhone 5 http://mashable.com/2012/09/04/apple-confirms-iphone-5/,"['apple', 'confirms', 'iphone']"
2012-09-04 16:43:53+00:00,Apple Confirms: It's the iPhone 5 http://lnkd.in/chcJSg,"['apple', 'confirms', 'iphone']"
